Locus	Name	main	G1_trimmed_unaligned_RFAM_RNACentral	G2_trimmed_unaligned_RFAM_RNACentral	G3_trimmed_unaligned_RFAM_RNACentral	U1_trimmed_unaligned_RFAM_RNACentral	W0U1_trimmed_unaligned_RFAM_RNACentral	W0U2_trimmed_unaligned_RFAM_RNACentral	W0U3_trimmed_unaligned_RFAM_RNACentral	W3I1_trimmed_unaligned_RFAM_RNACentral	W3I2_trimmed_unaligned_RFAM_RNACentral	W3I3_trimmed_unaligned_RFAM_RNACentral	W5I1_trimmed_unaligned_RFAM_RNACentral	W5I2_trimmed_unaligned_RFAM_RNACentral	W5I3_trimmed_unaligned_RFAM_RNACentral	W7I1_trimmed_unaligned_RFAM_RNACentral	W7I2_trimmed_unaligned_RFAM_RNACentral	W7I3_trimmed_unaligned_RFAM_RNACentral
chr16B:5273504-5278942	Cluster_55538	4412	1317	1189	921	902	1	1	0	0	0	3	1	10	14	16	18	19
chr16B:5319766-5320709	Cluster_55552	1046	105	244	181	128	0	0	0	0	0	0	0	3	1	84	149	151
chr16B:5334504-5334764	Cluster_55557	280	28	81	51	34	0	0	0	0	0	0	0	0	1	20	32	33
chr16B:5343708-5344262	Cluster_55566	275	32	64	54	33	0	0	0	0	0	0	0	0	0	11	35	46
chr16B:5352902-5353168	Cluster_55568	324	30	84	68	43	0	0	0	0	0	0	0	0	0	20	37	42
chr16B:5391317-5392041	Cluster_55579	253	32	49	44	39	0	0	0	0	0	0	0	0	0	19	33	37
chr16B:5392303-5392943	Cluster_55580	290	42	68	48	34	0	0	0	0	0	1	0	1	0	25	30	41
chr16B:5434668-5435215	Cluster_55591	278	48	43	55	38	0	0	0	0	0	0	0	0	0	20	48	26
chr16B:5463638-5464659	Cluster_55602	394	63	135	94	96	0	0	0	0	0	0	0	0	1	0	0	5
chr16B:5466809-5468379	Cluster_55603	1426	978	237	182	24	0	0	0	0	1	0	0	0	1	1	2	0
chr16B:5520111-5521868	Cluster_55625	1101	133	261	185	140	0	0	0	0	0	0	0	0	2	72	136	172
chr16B:5522115-5524303	Cluster_55626	688	87	134	123	69	0	0	0	0	0	0	1	0	0	61	82	131
chr16B:5541383-5544174	Cluster_55636	877	258	239	214	158	0	0	0	0	0	1	1	0	0	3	2	1
chr16B:5548768-5549839	Cluster_55637	638	8	17	11	13	0	51	55	10	27	31	63	31	104	52	68	97
chr16B:5571751-5572016	Cluster_55649	275	34	61	35	29	0	0	0	0	0	0	0	0	0	25	53	38
chr16B:5573458-5573969	Cluster_55650	524	44	91	74	62	0	0	1	0	0	0	0	0	0	49	115	88
chr16B:5574492-5574823	Cluster_55651	508	56	115	74	77	0	0	0	0	0	0	1	1	0	43	62	79
chr16B:5584112-5590321	Cluster_55657	10075	1953	3023	2371	2703	0	0	0	0	0	1	0	2	2	4	4	12
chr16B:5713001-5713618	Cluster_55701	275	24	43	51	32	0	0	0	0	0	0	0	0	0	17	52	56
chr16B:5738798-5741032	Cluster_55711	327	132	84	50	52	0	0	0	0	0	0	0	1	1	1	1	5
chr16B:5761188-5764210	Cluster_55716	2530	1792	387	299	36	1	0	0	0	0	0	0	0	4	4	4	3
chr16B:5843857-5845281	Cluster_55746	326	196	34	34	29	0	0	0	0	0	0	0	0	1	11	11	10
chr16B:5871786-5873372	Cluster_55763	344	31	52	59	37	0	1	0	0	0	0	0	0	0	35	57	72
chr16B:5875500-5876220	Cluster_55764	609	70	124	110	131	0	0	2	0	0	0	1	1	1	34	75	60
chr16B:5880213-5881473	Cluster_55769	252	30	47	37	30	0	0	0	0	0	0	1	0	1	29	41	36
chr17B:4650-7332	Cluster_55774	410	46	81	57	59	0	0	1	0	1	2	0	0	3	28	45	87
chr17B:10695-14652	Cluster_55777	1057	136	283	194	126	0	0	0	0	0	0	2	2	2	61	109	142
chr17B:15206-18435	Cluster_55778	1707	207	426	308	225	0	0	0	0	1	0	1	1	1	104	202	231
chr17B:19055-20269	Cluster_55779	1915	340	471	371	294	0	0	1	0	1	0	1	2	0	92	173	169
chr17B:20555-21221	Cluster_55780	803	100	235	162	124	0	0	0	0	0	0	1	1	1	27	79	73
chr17B:21451-22371	Cluster_55781	877	100	230	161	102	0	0	0	0	0	0	0	2	0	58	112	112
chr17B:23701-24522	Cluster_55782	608	93	144	131	99	0	0	0	0	0	0	1	0	0	33	54	53
chr17B:24758-27487	Cluster_55783	8622	1311	2597	1996	1425	1	4	2	0	10	14	11	41	89	250	423	448
chr17B:86493-87793	Cluster_55806	912	713	98	75	19	0	0	0	1	0	0	0	0	0	0	3	3
chr17B:137167-138428	Cluster_55831	360	271	51	34	3	0	0	0	0	0	0	0	0	0	0	0	1
chr17B:145720-146458	Cluster_55836	260	25	55	41	37	0	0	0	0	0	0	0	1	0	23	39	39
chr17B:155557-157252	Cluster_55841	871	494	161	136	69	0	0	0	0	1	1	0	0	1	1	3	4
chr17B:165445-169965	Cluster_55843	561	56	99	91	70	0	0	0	0	0	0	1	0	0	45	93	106
chr17B:171450-174195	Cluster_55845	337	24	62	45	60	0	0	0	0	0	0	1	0	1	31	53	60
chr17B:279972-288163	Cluster_55883	25849	6294	9605	7632	2263	3	1	0	3	0	4	1	8	4	8	8	15
chr17B:290990-293964	Cluster_55885	6510	1413	2495	1918	673	0	0	0	1	0	0	0	1	0	0	3	6
chr17B:342685-345189	Cluster_55902	625	357	124	97	33	0	0	0	0	0	1	0	0	2	3	4	4
chr17B:351576-353235	Cluster_55906	470	297	67	46	54	0	0	1	0	0	0	0	0	1	0	2	2
chr17B:372123-373883	Cluster_55914	666	123	250	209	74	0	0	0	0	0	0	0	1	0	1	5	3
chr17B:399052-399520	Cluster_55918	608	78	111	123	99	0	0	0	0	1	0	0	0	0	36	63	97
chr17B:399605-400611	Cluster_55919	1255	194	267	208	194	0	0	0	0	0	0	2	0	0	78	142	170
chr17B:468030-470254	Cluster_55940	449	336	62	38	13	0	0	0	0	0	0	0	0	0	0	0	0
chr17B:473783-475416	Cluster_55944	774	163	224	189	178	0	0	0	0	0	1	0	1	4	4	4	6
chr17B:481288-485413	Cluster_55946	575	108	167	144	130	0	0	0	0	1	0	0	0	3	8	10	4
chr17B:494804-499297	Cluster_55949	741	79	176	123	134	0	0	0	2	1	0	0	2	0	49	84	91
chr17B:506956-508576	Cluster_55952	305	37	68	48	42	0	0	0	0	0	0	0	0	0	19	47	44
chr17B:526666-529905	Cluster_55961	701	80	155	133	95	0	0	0	0	0	0	0	1	1	48	93	95
chr17B:535454-535966	Cluster_55965	346	38	77	63	44	0	0	0	0	0	0	0	1	1	17	52	53
chr17B:645400-645722	Cluster_56000	660	101	127	123	100	0	0	0	0	1	0	0	0	0	43	84	81
chr17B:661867-663788	Cluster_56004	414	164	104	88	54	0	0	0	0	0	0	0	0	0	1	1	2
chr17B:678907-680442	Cluster_56008	593	349	119	100	20	0	0	0	0	0	0	0	0	0	1	3	1
chr17B:680813-681469	Cluster_56009	520	120	201	168	31	0	0	0	0	0	0	0	0	0	0	0	0
chr17B:681701-682285	Cluster_56010	1476	353	593	447	81	0	1	0	0	0	0	0	0	0	0	0	1
chr17B:711649-714367	Cluster_56017	4455	940	1316	1102	1083	0	1	0	2	1	0	1	2	1	1	2	3
chr17B:753083-755194	Cluster_56036	1057	523	238	216	41	0	0	0	0	0	0	0	3	1	11	11	13
chr17B:755286-757063	Cluster_56037	289	127	72	61	20	0	0	0	0	0	0	0	0	1	0	3	5
chr17B:759332-761970	Cluster_56039	421	91	122	112	68	0	0	0	0	0	0	0	1	4	7	7	9
chr17B:950881-954234	Cluster_56094	1262	294	424	317	220	0	0	3	0	0	0	0	0	0	0	1	3
chr17B:992850-993112	Cluster_56103	286	32	61	49	54	0	0	0	0	0	0	0	0	0	10	38	42
chr17B:998350-998856	Cluster_56104	1011	97	221	173	137	0	1	0	0	0	0	0	2	0	96	142	142
chr17B:1003951-1007356	Cluster_56107	352	28	81	43	47	0	0	0	1	1	0	0	0	0	26	61	64
chr17B:1013507-1016203	Cluster_56112	243	34	59	42	31	0	0	0	0	0	0	0	0	1	16	23	37
chr17B:1025331-1026263	Cluster_56114	269	54	67	63	83	0	0	0	0	0	0	0	1	0	0	0	1
chr17B:1028505-1032596	Cluster_56116	2991	2244	323	259	134	0	0	1	0	1	1	0	3	9	9	4	3
chr17B:1129937-1132417	Cluster_56152	597	274	147	122	39	0	0	0	2	0	0	0	1	1	2	3	6
chr17B:1137812-1139885	Cluster_56154	481	46	115	84	58	0	0	0	0	0	0	0	0	1	33	70	74
chr17B:1155655-1157602	Cluster_56158	771	187	279	221	76	0	0	0	1	0	0	0	0	0	2	3	2
chr17B:1157702-1160829	Cluster_56159	1201	311	461	348	73	0	0	0	0	0	0	0	2	1	0	1	4
chr17B:1160971-1163695	Cluster_56160	776	236	272	218	48	0	0	0	1	0	0	0	1	0	0	0	0
chr17B:1218075-1220175	Cluster_56184	280	34	62	50	30	0	0	0	0	0	0	0	0	0	27	33	44
chr17B:1300656-1300974	Cluster_56219	2559	442	813	670	447	0	0	0	4	1	4	0	14	33	29	45	57
chr17B:1302200-1302445	Cluster_56220	378	43	103	81	55	0	0	0	0	0	0	0	2	4	17	41	32
chr17B:1318550-1321437	Cluster_56221	3330	596	940	706	735	0	0	0	0	1	1	0	19	34	57	128	113
chr17B:1321554-1326915	Cluster_56222	6812	1033	1720	1334	1050	0	2	3	1	2	1	4	6	3	349	657	647
chr17B:1327478-1332981	Cluster_56223	9108	1509	2189	1824	1575	0	3	1	2	2	4	7	15	25	397	756	799
chr17B:1368428-1373627	Cluster_56239	1166	163	278	194	169	0	0	0	0	0	0	2	0	0	58	141	161
chr17B:1399057-1402155	Cluster_56248	329	33	62	58	45	0	2	0	0	0	0	2	1	0	25	47	54
chr17B:1425406-1428537	Cluster_56257	617	492	58	48	12	0	0	0	0	1	0	0	0	2	0	1	3
chr17B:1429410-1438550	Cluster_56259	1641	194	366	298	213	0	1	0	0	0	0	1	1	3	91	220	253
chr17B:1472503-1473355	Cluster_56266	246	49	84	60	47	0	0	1	0	0	0	1	0	1	0	2	1
chr17B:1478660-1480051	Cluster_56269	547	105	178	148	109	0	0	0	0	0	0	1	0	0	0	3	3
chr17B:1480160-1480707	Cluster_56270	245	50	87	58	49	0	0	0	0	0	1	0	0	0	0	0	0
chr17B:1487202-1489838	Cluster_56274	1121	237	388	330	128	0	0	0	0	1	0	1	1	8	6	13	8
chr17B:1512961-1516125	Cluster_56286	488	112	128	96	71	0	0	0	0	1	0	0	1	0	18	30	31
chr17B:1598170-1600737	Cluster_56319	329	40	66	59	27	0	0	0	0	0	0	0	0	0	23	53	61
chr17B:1712193-1712913	Cluster_56353	272	66	87	75	30	0	0	0	1	0	0	0	1	0	3	7	2
chr17B:1744201-1746485	Cluster_56364	514	361	74	46	31	1	0	0	0	0	0	0	0	0	0	0	1
chr17B:1753158-1755341	Cluster_56367	3974	821	1383	1029	692	1	0	0	0	0	0	0	3	9	3	9	24
chr17B:1764957-1765317	Cluster_56372	428	71	93	77	45	0	0	0	0	0	0	0	0	0	29	46	67
chr17B:1765460-1767015	Cluster_56373	671	78	148	121	96	0	0	0	0	0	0	1	0	0	42	99	86
chr17B:1787000-1791310	Cluster_56374	2015	406	592	505	482	0	0	0	0	0	0	0	1	3	8	8	10
chr17B:1808211-1810151	Cluster_56381	741	584	81	49	19	0	0	0	0	0	0	0	0	0	1	3	4
chr17B:1872451-1874122	Cluster_56398	459	54	111	89	47	0	0	0	0	0	0	0	0	0	30	52	76
chr17B:1888173-1891019	Cluster_56407	417	73	118	72	68	0	0	0	1	0	0	2	1	0	19	31	32
chr17B:1902504-1905968	Cluster_56410	3840	732	1206	1033	821	0	1	0	1	1	3	1	4	2	7	15	13
chr17B:2001801-2002435	Cluster_56431	2830	436	1071	842	351	0	0	0	0	1	3	0	7	15	30	40	34
chr17B:2018453-2019788	Cluster_56435	313	34	70	43	49	0	0	0	0	0	1	1	0	0	21	50	44
chr17B:2044253-2044603	Cluster_56445	263	31	41	35	30	0	0	0	0	0	0	0	0	0	21	51	54
chr17B:2050066-2050370	Cluster_56451	374	49	78	65	72	1	0	0	0	0	0	0	0	0	18	47	44
chr17B:2096628-2097862	Cluster_56457	1868	1435	219	185	11	0	1	1	0	0	0	0	0	3	2	6	5
chr17B:2097962-2098635	Cluster_56458	1174	908	163	94	8	0	0	0	0	0	0	0	0	0	0	0	1
chr17B:2098752-2100519	Cluster_56459	3780	2780	539	434	17	0	0	0	0	1	0	0	1	1	0	4	3
chr17B:2135301-2136352	Cluster_56476	388	51	72	57	53	0	1	1	0	1	1	1	0	0	28	58	64
chr17B:2147844-2148958	Cluster_56479	258	24	43	46	43	0	0	1	0	0	0	0	0	0	19	34	48
chr17B:2195410-2198769	Cluster_56508	403	40	88	52	46	0	0	0	0	0	0	0	0	0	35	65	77
chr17B:2215819-2217111	Cluster_56518	427	46	90	89	46	0	0	0	0	0	0	2	0	0	24	55	75
chr17B:2218995-2220814	Cluster_56521	415	57	95	93	50	0	0	0	0	0	0	0	1	0	29	47	43
chr17B:2226127-2228499	Cluster_56526	284	20	58	37	39	0	0	0	0	0	0	2	0	0	33	50	45
chr17B:2230051-2232008	Cluster_56528	290	26	43	44	38	0	0	0	0	0	0	0	0	0	30	51	58
chr17B:2234104-2238034	Cluster_56531	863	107	186	139	140	0	0	1	0	1	1	1	0	0	72	99	116
chr17B:2238151-2239217	Cluster_56532	999	120	247	213	145	0	0	0	0	0	0	0	0	2	64	102	106
chr17B:2239299-2240550	Cluster_56533	253	23	48	36	32	0	0	0	0	0	0	1	0	0	28	50	35
chr17B:2241187-2243723	Cluster_56534	404	29	95	65	40	0	0	0	0	0	0	0	0	0	40	52	83
chr17B:2246148-2248320	Cluster_56536	482	60	116	85	61	0	1	0	0	0	0	0	0	0	43	49	67
chr17B:2249239-2251330	Cluster_56538	290	43	73	49	31	0	0	1	0	0	1	0	1	0	14	36	41
chr17B:2256676-2305761	Cluster_56542	51534	6309	11650	8978	6591	0	10	10	5	12	19	33	35	39	3423	7123	7297
chr17B:2305880-2320555	Cluster_56543	10644	1210	2197	1761	1608	0	3	1	2	2	5	14	6	5	856	1454	1520
chr17B:2321647-2323242	Cluster_56545	401	59	75	71	64	0	0	0	0	0	0	0	0	0	19	66	47
chr17B:2323356-2325374	Cluster_56546	281	30	64	51	42	0	0	0	0	0	1	0	0	0	26	36	31
chr17B:2333834-2335657	Cluster_56551	423	79	82	83	44	0	0	1	0	0	0	2	0	0	27	45	60
chr17B:2344967-2345805	Cluster_56553	3467	3064	218	165	13	0	0	0	0	0	0	0	0	1	2	2	2
chr17B:2345953-2346716	Cluster_56554	2586	2253	184	135	1	0	0	0	0	0	0	0	0	0	2	6	5
chr17B:2347550-2347819	Cluster_56555	1245	1055	78	79	4	0	1	1	0	0	0	1	1	0	6	10	9
chr17B:2348150-2348467	Cluster_56556	1523	1283	130	83	5	0	0	0	1	0	0	0	0	1	6	9	5
chr17B:2349000-2349822	Cluster_56558	1386	1174	116	87	3	0	0	0	0	0	0	0	0	0	2	3	1
chr17B:2353811-2354970	Cluster_56559	382	269	43	31	7	0	0	0	0	0	0	0	0	0	13	8	11
chr17B:2402255-2402908	Cluster_56578	902	114	186	155	148	1	0	0	0	0	1	0	0	0	70	111	116
chr17B:2406601-2406856	Cluster_56583	301	46	58	57	43	0	0	0	0	0	0	0	0	1	28	28	40
chr17B:2473260-2475518	Cluster_56596	262	88	75	66	28	0	0	0	0	0	0	0	2	0	0	1	2
chr17B:2679681-2680860	Cluster_56635	377	55	95	78	42	0	0	0	0	1	0	0	0	0	13	33	60
chr17B:2696469-2699478	Cluster_56640	827	93	213	135	84	0	0	0	0	0	0	0	0	0	53	120	129
chr17B:2709983-2711928	Cluster_56649	511	75	119	85	63	0	0	0	0	1	0	0	0	0	19	69	80
chr17B:2713218-2715658	Cluster_56652	1200	907	128	107	48	0	0	0	0	0	0	0	1	0	2	3	4
chr17B:2744823-2746575	Cluster_56668	682	398	105	90	80	0	0	0	1	0	0	0	2	0	2	1	3
chr17B:2770350-2771319	Cluster_56679	667	89	143	115	91	0	0	0	0	0	0	0	0	0	28	95	106
chr17B:2787409-2789593	Cluster_56682	551	381	79	62	26	0	0	0	0	0	1	0	0	0	1	1	0
chr17B:2789690-2792462	Cluster_56683	488	251	87	81	61	0	0	1	0	0	0	0	0	0	0	3	4
chr17B:2801511-2803303	Cluster_56687	1470	1000	234	170	62	0	0	0	0	0	0	0	0	0	0	3	1
chr17B:2925467-2926231	Cluster_56709	3140	486	874	690	560	0	0	1	2	3	3	2	27	67	69	171	185
chr17B:2926363-2926995	Cluster_56710	1118	163	289	245	161	0	0	0	0	0	4	0	16	20	52	87	81
chr18B:45255-45891	Cluster_56732	252	28	58	51	29	0	0	0	0	0	0	0	1	3	25	30	27
chr18B:49462-51221	Cluster_56735	653	75	125	114	95	0	0	1	0	0	0	1	0	1	46	88	107
chr18B:51883-54344	Cluster_56737	798	94	177	140	93	0	0	0	0	0	0	1	1	1	63	98	130
chr18B:203522-204538	Cluster_56777	829	638	103	79	7	0	0	0	0	0	0	0	1	0	0	0	1
chr18B:204619-206008	Cluster_56778	625	485	61	63	12	0	1	0	0	0	0	0	0	0	0	1	2
chr18B:210510-212642	Cluster_56782	961	163	338	259	190	0	0	0	0	0	0	0	3	0	3	1	4
chr18B:277111-278504	Cluster_56805	376	217	67	50	32	0	0	0	0	0	1	0	0	0	1	3	5
chr18B:304584-306383	Cluster_56818	833	487	158	132	41	0	0	0	0	0	0	0	0	0	3	7	5
chr18B:346476-346678	Cluster_56832	325	125	66	78	24	0	0	0	0	0	0	0	0	3	8	9	12
chr18B:353732-357789	Cluster_56833	554	66	124	97	96	0	0	0	0	0	0	0	1	3	39	60	68
chr18B:396802-397416	Cluster_56845	302	37	55	50	40	0	0	0	0	0	0	1	1	0	22	37	59
chr18B:408264-408531	Cluster_56853	3922	1894	1212	743	57	0	0	0	0	0	0	1	1	2	1	9	2
chr18B:440432-441211	Cluster_56863	368	284	33	16	0	0	2	0	1	5	3	1	0	5	3	4	11
chr18B:441652-443334	Cluster_56865	348	240	50	28	14	0	0	0	0	0	0	0	0	0	6	5	5
chr18B:467010-468012	Cluster_56875	367	54	110	71	84	0	0	0	0	0	0	0	0	0	9	17	22
chr18B:486700-489133	Cluster_56879	329	34	60	69	38	0	0	1	0	0	0	0	1	1	21	40	64
chr18B:516527-517571	Cluster_56889	364	32	91	79	53	0	0	0	0	0	0	1	0	0	24	32	52
chr18B:539578-540099	Cluster_56899	1148	253	321	266	260	0	0	0	0	1	0	0	1	3	12	18	13
chr18B:550159-552794	Cluster_56905	443	105	125	100	103	0	0	0	0	0	0	0	0	3	1	4	2
chr18B:635361-636525	Cluster_56935	894	746	67	53	22	0	0	0	0	0	0	0	0	0	1	3	2
chr18B:637403-637933	Cluster_56936	438	373	37	26	0	0	0	0	0	0	0	0	0	0	1	1	0
chr18B:638551-638858	Cluster_56937	847	742	46	47	0	0	0	0	0	0	0	0	1	0	1	6	4
chr18B:639127-639417	Cluster_56938	974	829	63	66	3	0	0	0	0	0	0	0	0	0	2	10	1
chr18B:639615-640619	Cluster_56939	1104	886	113	87	7	0	0	0	0	0	0	0	0	0	3	4	4
chr18B:645400-646219	Cluster_56942	396	53	94	67	76	0	0	0	0	1	0	0	3	3	17	36	46
chr18B:859288-862504	Cluster_57006	1279	673	291	195	91	0	0	0	1	0	1	1	1	2	5	9	9
chr18B:869184-870770	Cluster_57010	480	91	166	125	93	0	0	0	0	0	0	0	0	0	1	2	2
chr18B:892028-893482	Cluster_57018	526	304	90	74	35	1	2	5	0	1	5	3	0	1	0	1	4
chr18B:903372-904214	Cluster_57028	367	84	128	95	33	0	0	0	0	0	1	0	0	1	3	7	15
chr18B:1018816-1019925	Cluster_57058	831	610	116	89	14	0	0	0	0	0	0	0	1	0	0	1	0
chr18B:1020013-1020562	Cluster_57059	460	354	63	39	4	0	0	0	0	0	0	0	0	0	0	0	0
chr18B:1046367-1047068	Cluster_57072	931	213	276	225	203	0	0	0	0	0	0	0	0	0	1	6	7
chr18B:1064800-1067015	Cluster_57079	527	71	135	74	67	1	0	0	0	0	0	0	0	1	29	73	76
chr18B:1068608-1071072	Cluster_57081	250	21	51	46	31	0	0	0	0	1	0	0	1	0	17	43	39
chr18B:1089838-1092489	Cluster_57084	705	157	257	172	104	0	0	0	0	0	1	0	0	1	4	2	7
chr18B:1159623-1162859	Cluster_57103	633	62	166	135	77	0	1	1	1	0	0	0	0	0	34	65	91
chr18B:1163843-1166999	Cluster_57104	347	45	79	70	37	0	0	0	1	0	1	0	0	0	19	45	50
chr18B:1209451-1209818	Cluster_57115	1234	115	270	251	172	0	0	0	0	0	0	2	2	2	90	153	177
chr18B:1502550-1503176	Cluster_57183	776	562	108	91	14	0	0	0	0	0	0	0	0	1	0	0	0
chr18B:1517986-1519574	Cluster_57193	438	284	79	46	26	0	0	1	0	0	1	1	0	0	0	0	0
chr18B:1525394-1529426	Cluster_57197	6203	1341	2239	1762	770	0	1	0	0	0	0	0	6	2	9	43	30
chr18B:1538510-1543291	Cluster_57200	1854	225	457	289	267	0	3	0	0	0	1	3	0	1	122	247	239
chr18B:1544555-1544959	Cluster_57202	487	29	121	87	48	0	1	0	0	0	0	0	1	1	43	72	84
chr18B:1545704-1546280	Cluster_57204	930	124	220	183	114	0	0	1	0	0	1	1	0	0	65	115	106
chr18B:1746553-1747161	Cluster_57283	431	52	108	78	52	0	0	0	0	0	0	0	1	0	26	47	67
chr18B:1752351-1753448	Cluster_57287	423	47	90	75	52	0	0	0	0	0	1	0	0	0	27	52	79
chr18B:1758048-1760642	Cluster_57293	338	62	73	51	60	0	0	0	0	0	0	1	0	0	12	39	40
chr18B:1794505-1794817	Cluster_57305	274	34	63	50	55	0	0	0	0	0	0	0	0	0	15	30	27
chr18B:1798650-1799363	Cluster_57307	379	41	76	54	40	0	0	0	0	0	0	0	0	0	28	69	71
chr18B:1844887-1848398	Cluster_57313	1910	239	412	337	235	0	0	0	0	2	0	1	2	3	118	253	308
chr18B:1848501-1849418	Cluster_57314	420	40	96	59	51	0	1	0	0	0	1	0	0	0	29	46	97
chr18B:1883854-1887516	Cluster_57323	623	326	125	83	58	0	0	0	1	1	1	0	1	2	7	4	14
chr18B:1902932-1904322	Cluster_57329	394	190	96	52	53	0	0	0	0	0	0	0	0	0	1	2	0
chr18B:1904971-1906131	Cluster_57331	1174	770	169	142	81	0	0	0	0	0	1	1	0	1	4	2	3
chr18B:1921056-1921554	Cluster_57336	276	28	54	41	37	0	0	0	0	0	0	1	0	0	18	42	55
chr18B:1943705-1945551	Cluster_57348	246	27	62	38	37	0	0	0	0	0	0	0	0	0	13	37	32
chr18B:1959066-1960972	Cluster_57352	252	97	55	48	33	0	0	0	0	0	0	0	0	2	1	7	9
chr18B:2031800-2034619	Cluster_57384	1099	128	260	196	128	0	3	1	0	3	1	1	1	5	62	146	164
chr18B:2035382-2040430	Cluster_57385	1376	129	316	250	133	0	3	0	0	0	0	1	0	3	94	213	234
chr18B:2040572-2042702	Cluster_57386	316	47	64	47	37	0	0	1	0	0	0	0	1	2	31	41	45
chr18B:2043451-2047203	Cluster_57387	1056	114	240	199	98	0	2	0	2	0	1	1	0	0	84	153	162
chr18B:2047295-2048060	Cluster_57388	332	49	78	47	33	0	0	0	0	0	0	0	0	0	31	42	52
chr18B:2049380-2052674	Cluster_57390	1790	455	625	439	119	0	0	0	0	0	0	0	1	1	33	53	64
chr18B:2052760-2054484	Cluster_57391	434	41	87	65	70	0	0	0	0	0	0	1	0	1	36	65	68
chr18B:2056624-2058890	Cluster_57394	292	26	56	47	38	0	0	0	0	0	0	0	2	0	34	42	47
chr18B:2058968-2062146	Cluster_57395	1147	128	238	182	154	0	0	0	0	0	0	1	2	1	105	152	184
chr18B:2062308-2066357	Cluster_57396	2012	234	415	299	303	0	0	0	0	1	0	4	3	2	150	301	300
chr18B:2066465-2069241	Cluster_57397	1267	147	276	203	153	0	0	3	0	1	0	2	2	2	102	169	207
chr18B:2070310-2073322	Cluster_57399	924	90	195	172	123	0	0	1	1	2	1	3	1	0	71	117	147
chr18B:2073426-2076415	Cluster_57400	629	71	128	101	70	0	0	0	0	2	0	1	0	0	52	109	95
chr18B:2076622-2085215	Cluster_57401	4986	560	1030	861	662	0	5	3	8	5	11	4	1	10	361	691	774
chr18B:2086838-2087457	Cluster_57403	550	78	136	85	65	0	0	1	0	0	0	0	0	0	33	72	80
chr18B:2088063-2089295	Cluster_57404	395	46	89	77	54	0	0	0	0	0	0	0	0	0	27	45	57
chr18B:2089476-2090258	Cluster_57405	626	77	150	110	81	0	0	0	0	0	1	0	0	1	56	63	87
chr18B:2092205-2092719	Cluster_57409	321	39	70	51	50	0	0	0	0	0	0	0	0	1	28	32	50
chr18B:2093676-2095191	Cluster_57411	788	97	169	150	89	0	0	0	0	0	2	0	1	1	62	102	115
chr18B:2095808-2097271	Cluster_57413	436	54	89	95	61	0	0	0	0	0	0	1	1	0	31	58	46
chr18B:2097578-2098355	Cluster_57415	393	43	88	66	63	0	0	0	0	0	0	0	1	0	25	50	57
chr18B:2098579-2100163	Cluster_57416	728	73	136	121	89	1	0	0	0	0	0	1	2	0	63	105	137
chr18B:2100398-2101860	Cluster_57418	508	64	118	91	58	0	0	0	0	0	0	0	1	0	39	64	73
chr18B:2102005-2103317	Cluster_57419	386	56	71	84	37	0	0	0	0	0	0	0	0	0	27	55	56
chr18B:2103437-2121682	Cluster_57420	19096	2195	4303	3449	2435	1	7	2	3	6	7	10	8	16	1321	2581	2752
chr18B:2126942-2127773	Cluster_57426	248	27	51	30	36	0	0	0	0	0	0	0	0	1	30	38	35
chr18B:2128020-2129308	Cluster_57427	825	123	210	121	128	0	0	0	0	1	0	1	0	1	47	103	90
chr18B:2129917-2130465	Cluster_57429	319	31	60	47	39	0	0	0	0	0	0	0	0	0	35	52	55
chr18B:2130650-2131165	Cluster_57430	265	24	47	46	37	0	0	0	0	0	0	0	0	0	18	45	48
chr18B:2131343-2134077	Cluster_57431	557	71	125	93	89	0	0	0	0	0	0	1	0	1	27	70	80
chr18B:2143360-2147143	Cluster_57438	1037	130	217	176	165	0	0	0	0	0	0	0	0	1	82	114	152
chr18B:2148904-2151671	Cluster_57440	787	109	180	135	88	0	1	0	0	0	0	3	0	0	42	107	122
chr18B:2153025-2154546	Cluster_57443	267	32	43	49	48	0	0	0	0	0	0	0	0	1	15	35	44
chr18B:2200663-2203477	Cluster_57463	452	53	89	70	44	0	0	0	0	0	0	0	2	1	32	75	86
chr18B:2203553-2204997	Cluster_57464	264	29	59	46	30	0	0	0	0	0	0	0	1	0	14	39	46
chr18B:2251204-2252048	Cluster_57473	632	363	116	79	71	0	1	0	0	0	0	0	0	0	0	2	0
chr18B:2340452-2343545	Cluster_57504	1884	369	666	525	306	0	0	0	1	1	1	0	0	2	1	7	5
chr18B:2344055-2347105	Cluster_57505	3972	835	1322	1049	615	0	0	0	0	0	2	1	9	20	30	40	49
chr18B:2355167-2357347	Cluster_57507	645	125	198	175	141	0	0	0	0	0	0	0	0	0	1	2	3
chr18B:2363532-2364364	Cluster_57515	364	74	130	106	51	0	0	0	0	0	0	0	0	1	0	1	1
chr18B:2364511-2365219	Cluster_57516	273	60	101	71	41	0	0	0	0	0	0	0	0	0	0	0	0
chr18B:2448219-2450061	Cluster_57534	1142	127	276	229	134	0	2	0	0	0	0	0	1	2	56	157	158
chr18B:2452200-2452520	Cluster_57536	2429	2162	136	114	8	0	0	0	0	0	0	0	1	0	0	5	3
chr18B:2455201-2457071	Cluster_57539	571	59	135	118	79	0	0	1	0	0	0	0	0	0	34	69	76
